Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
pure-fix-chunk-platform-pedals,,,,,,,,Purple,,,,,Pedals - Platform - Purple,543.993329341,shopify,0,deny,manual,22.00,,true,true,'712392689403,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/PFPlatformPedals_Purple_3RD_WEB.jpg?v=1580483542,9,Purple,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/PFPlatformPedals_Purple_3RD_WEB.jpg?v=1580483542,lb,,
pure-fix-head-tube-badge,Pure Fix Head Tube Badge,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>Our Pure Fix badge is made of a water resistant aluminum and comes with an adhesive backing to fit the steering tube of your bike perfectly!</p>
<div></div>
<div>Designed by fellow rider and friend, Sam Stratton</div>",Pure Fix Cycles,Badge,"Accessories, Accessory, Badge, Black, Pure Fix",true,Style,Original Fixie Badge,,,,,Badge - Pure Fix,44.996363104,shopify,491,deny,manual,1.99,,true,true,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/badge.jpg?v=1580483534,1,,false,,,,,,,,,,,,,,,,,lb,,
pure-fix-head-tube-badge,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/pure_fix_badge_web_3.jpg?v=1580483534,2,,,,,,,,,,,,,,,,,,,,,
pure-fix-head-tube-badge,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/pure_fix_badge_web_1.jpg?v=1580483534,3,,,,,,,,,,,,,,,,,,,,,
pure-fix-go-bag,Pure Fix Go Bag,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>One bag to rule them all! Whether it's a day-long ride or a short hop to the park, the Pure Fix Go Bag is the perfect companion for your stuff and your back. Made with a tough-but-light synthetic blend, this bag is ready for whatever you have to throw at it or in it.</p>
<p><b><i>*Limit 1 per order</i></b></p>",Pure Fix Cycles,Apparel,"Accessories, Apparel, Bag, Bags, Black",true,Color,Black,,,,,Backpacks - Pure Fix Cycles,44.996363104,shopify,8961,deny,manual,0.99,0.99,true,true,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/Bag-Front-WEB.jpg?v=1580483532,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/Bag-Front-WEB.jpg?v=1580483532,lb,,
pure-fix-go-bag,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/Bag-Side-WEB.jpg?v=1580483532,2,,,,,,,,,,,,,,,,,,,,,
pure-fix-drop-bars,Pure Fix Drop Bars,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>These 42cm alloy drop handlebars are a classic. Designed by Pure Fix Cycles in California.</p>
<p>List of Specs:</p>
<ul>
<li>17.5"" Wide</li>
<li>7.25"" High</li>
<li>These bars have an ISO standard 25.4mm stem clamp diameter and 22.2mm brake clamp diameter</li>
</ul>",Pure Fix Cycles,Handlebars,"Alloy, Bars, Bars and Stems, Bars and Tape, Bars Tape Grips and Stems, Black, Gold, Handle Bars, Handlebars, Parts, White",true,Color,Gold,,,,,Handlebar - Drop 25.4 - Gold,907.003303052,shopify,113,deny,manual,26.00,,true,true,'30955168579,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/drop_bars__0000_Gold.jpg?v=1580483528,1,Gold,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/drop_bars__0000_Gold.jpg?v=1580483528,lb,,
pure-fix-drop-bars,,,,,,,,White,,,,,Handlebar - Drop 25.4 - White,907.003303052,shopify,75,deny,manual,26.00,,true,true,'741360637917,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/drop_bars__0002_White.jpg?v=1580483528,2,White,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/drop_bars__0002_White.jpg?v=1580483528,lb,,
pure-fix-drop-bars,,,,,,,,Silver,,,,,Handlebar - Drop 25.4 - Silver,907.003303052,shopify,56,deny,manual,26.00,,true,true,'30955168470,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/drop_bars__0001_Alloy.jpg?v=1580483528,3,Alloy,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/drop_bars__0001_Alloy.jpg?v=1580483528,lb,,
pure-fix-drop-bars,,,,,,,,Black,,,,,Handlebar - Drop 25.4 - Black,907.003303052,shopify,553,deny,manual,26.00,,true,true,'30955168562,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/drop_bars__0003_Black.jpg?v=1580483528,4,Black,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/drop_bars__0003_Black.jpg?v=1580483528,lb,,
pure-fix-drome-saddle,Pure Fix Drome Saddle,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>The velodrome, where the fastest of the fast show off their stuff.</p>
<p>Now you can protect your stuff, whether you're on the 'drome or just cruising the streets. Featuring steel rails, our Drome saddles will fit most bicycles and <a href=""http://purefixcycles.com/products/fixie-seat-post"">seatposts</a>.</p>
<p> </p>",Pure Fix Cycles,Saddle,"Black, Green, Grey, Light Blue, Orange, Parts, Red, Saddle, Saddles, Saddles and Seatposts, Seat, White, Yellow",true,Color,Grey,,,,,Saddle - Drome - Grey,454.000603133,shopify,48,deny,manual,20.00,,true,true,'741360639119,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/pure-fix-drome-saddles_1.png?v=1580483523,1,,false,,,,,,,,,,,,,,,,,lb,,
pure-fix-drome-saddle,,,,,,,,Black,,,,,Saddle - Drome - Black,454.000603133,shopify,114,deny,manual,20.00,,true,true,'741360638907,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/Drome_saddle_Black.jpg?v=1580483523,2,Black,,,,,,,,,,,,,,,,,,lb,,
pure-fix-drome-saddle,,,,,,,,White,,,,,Saddle - Drome - White,454.000603133,shopify,18,deny,manual,20.00,,true,true,'741360638914,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/Drome_saddle_Gray.jpg?v=1580483523,3,Grey,,,,,,,,,,,,,,,,,,lb,,
pure-fix-drome-saddle,,,,,,,,Red,,,,,Saddle - Drome - Red,454.000603133,shopify,9,deny,manual,20.00,,true,true,'741360637597,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/Drome_saddle_Blue.jpg?v=1580483523,4,Blue,,,,,,,,,,,,,,,,,,lb,,
pure-fix-drome-saddle,,,,,,,,Green,,,,,Saddle - Drome - Green,454.000603133,shopify,28,deny,manual,20.00,,true,true,'741360639164,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/Drome_saddle_Orange.jpg?v=1580483523,5,Orange,,,,,,,,,,,,,,,,,,lb,,
pure-fix-drome-saddle,,,,,,,,Yellow,,,,,Saddle - Drome - Yellow,454.000603133,shopify,59,deny,manual,20.00,,true,true,'741360639157,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/Drome_saddle_Red.jpg?v=1580483523,6,Red,,,,,,,,,,,,,,,,,,lb,,
pure-fix-drome-saddle,,,,,,,,Blue,,,,,Saddle - Drome - Blue,454.000603133,shopify,46,deny,manual,20.00,,true,true,'741360639102,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/Drome_saddle_Green.jpg?v=1580483523,7,Green,,,,,,,,,,,,,,,,,,lb,,
pure-fix-drome-saddle,,,,,,,,Orange,,,,,Saddle - Drome - Orange,454.000603133,shopify,58,deny,manual,20.00,,true,true,'741360638921,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/Drome_saddle_White.jpg?v=1580483523,8,White,,,,,,,,,,,,,,,,,,lb,,
pure-fix-drome-saddle,,,,,,,,Brown,,,,,Saddle - Drome - Brown,454.000603133,shopify,14,deny,manual,20.00,,true,true,'741360637436,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/Drome_saddle_Yellow.jpg?v=1580483523,9,Yellow,,,,,,,,,,,,,,,,,,lb,,
pure-fix-drome-saddle,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/Drome_saddle_Brown.jpg?v=1580483523,10,Brown,,,,,,,,,,,,,,,,,,,,
pure-fix-basic-tee,Pure Fix Wing Tee,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p class=""p1"">It doesn't get more classic than this one! Printed on 100% cotton, these shirts are perfect for cruising on your bike and getting where you need to go in style.</p>
<p class=""p1""> </p>
<h3 style=""margin-bottom: 0.5em; padding: 0px; border: 0px; font-family: futura, futura-pt, helvetica, arial, verdana, sans-serif; font-size: 14px; line-height: inherit; vertical-align: baseline; text-transform: uppercase; text-align: center; color: #635d52;"">MEN'S SIZE CHART</h3>
<table style=""width: 565px; border: 0px; margin: 10px 0px; padding: 0px; font-family: courier, 'courier new', monospace; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: baseline; border-collapse: collapse; border-spacing: 0px;"">
<thead style=""margin: 0px; padding: 0px; border: 0px; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: baseline;"">
<tr style=""margin: 0px; padding: 0px; border: 0px; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: baseline;"">
<th style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: solid; border-bottom-color: #aaaaaa; font-family: futura, futura-pt, helvetica, arial, verdana, sans-serif; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: middle; text-align: right; background-color: #aaaaaa; color: #fffdf4; text-transform: uppercase;""> </th>
<td style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: solid; border-bottom-color: #aaaaaa; font-family: futura, futura-pt, helvetica, arial, verdana, sans-serif; font-size: inherit; font-style: inherit; font-variant: inherit; font-weight: bold; line-height: inherit; vertical-align: middle; text-transform: uppercase;"">S</td>
<td style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: solid; border-bottom-color: #aaaaaa; font-family: futura, futura-pt, helvetica, arial, verdana, sans-serif; font-size: inherit; font-style: inherit; font-variant: inherit; font-weight: bold; line-height: inherit; vertical-align: middle; text-transform: uppercase;"">M</td>
<td style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: solid; border-bottom-color: #aaaaaa; font-family: futura, futura-pt, helvetica, arial, verdana, sans-serif; font-size: inherit; font-style: inherit; font-variant: inherit; font-weight: bold; line-height: inherit; vertical-align: middle; text-transform: uppercase;"">L</td>
<td style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: solid; border-bottom-color: #aaaaaa; font-family: futura, futura-pt, helvetica, arial, verdana, sans-serif; font-size: inherit; font-style: inherit; font-variant: inherit; font-weight: bold; line-height: inherit; vertical-align: middle; text-transform: uppercase;"">XL</td>
<td style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: solid; border-bottom-color: #aaaaaa; font-family: futura, futura-pt, helvetica, arial, verdana, sans-serif; font-size: inherit; font-style: inherit; font-variant: inherit; font-weight: bold; line-height: inherit; vertical-align: middle; text-transform: uppercase;"">XXL</td>
</tr>
</thead>
<tbody style=""margin: 0px; padding: 0px; border: 0px; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: baseline;"">
<tr style=""margin: 0px; padding: 0px; border: 0px; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: baseline;"">
<th style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: solid; border-bottom-color: #aaaaaa; font-family: futura, futura-pt, helvetica, arial, verdana, sans-serif; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: middle; text-align: right; background-color: #aaaaaa; color: #fffdf4; text-transform: uppercase;"">CHEST</th>
<td style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: solid; border-bottom-color: #aaaaaa; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: middle;"">36 - 38</td>
<td style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: solid; border-bottom-color: #aaaaaa; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: middle;"">39 - 41</td>
<td style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: solid; border-bottom-color: #aaaaaa; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: middle;"">42 - 44</td>
<td style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: solid; border-bottom-color: #aaaaaa; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: middle;"">45 - 47</td>
<td style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: solid; border-bottom-color: #aaaaaa; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: middle;"">48 - 50</td>
</tr>
<tr style=""margin: 0px; padding: 0px; border: 0px; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: baseline;"">
<th style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: solid; border-bottom-color: #aaaaaa; font-family: futura, futura-pt, helvetica, arial, verdana, sans-serif; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: middle; text-align: right; background-color: #aaaaaa; color: #fffdf4; text-transform: uppercase;"">WAIST</th>
<td style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: solid; border-bottom-color: #aaaaaa; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: middle;"">29 - 31</td>
<td style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: solid; border-bottom-color: #aaaaaa; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: middle;"">32 - 34</td>
<td style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: solid; border-bottom-color: #aaaaaa; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: middle;"">35 - 37</td>
<td style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: solid; border-bottom-color: #aaaaaa; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: middle;"">38 - 40</td>
<td style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: solid; border-bottom-color: #aaaaaa; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: middle;"">41 - 43</td>
</tr>
<tr style=""margin: 0px; padding: 0px; border: 0px; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: baseline;"">
<th style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: none; font-family: futura, futura-pt, helvetica, arial, verdana, sans-serif; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: middle; text-align: right; background-color: #aaaaaa; color: #fffdf4; text-transform: uppercase;"">HIP</th>
<td style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: none; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: middle;"">34 - 36</td>
<td style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: none; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: middle;"">37 - 39</td>
<td style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: none; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: middle;"">40 - 42</td>
<td style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: none; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: middle;"">43 - 45</td>
<td style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: none; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: middle;"">46 - 48<br><br>
</td>
</tr>
</tbody>
</table>",Pure Fix Cycles,Apparel,"Accessories, Apparel, Clothes, Grey, Shirt, Shirts",true,Size,S,Color,Grey,,,Tshirt - Mens Crew - PF Wing - Lt. Grey - S,226.977621948,shopify,22,deny,manual,15.00,20.00,true,true,"",https://cdn.shopify.com/s/files/1/0319/6236/6084/products/shirt_1.png?v=1580483513,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/shirt_1.png?v=1580483513,lb,,
pure-fix-basic-tee,,,,,,,,S,,Charcoal,,,Clothing : Tees : Tshirt - Mens Crew - PF Wing : Tshirt - Mens Crew - PF Wing - Charcoal - S,226.977621948,shopify,25,deny,manual,15.00,20.00,true,true,"",https://cdn.shopify.com/s/files/1/0319/6236/6084/products/Pure-Fix_Wing-Tee_Black_WEB.jpg?v=1580483513,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/Pure-Fix_Wing-Tee_Black_WEB.jpg?v=1580483513,lb,,
pure-fix-basic-tee,,,,,,,,M,,Grey,,,Tshirt - Mens Crew - PF Wing - Lt. Grey - M,226.977621948,shopify,42,deny,manual,20.00,20.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/shirt_1.png?v=1580483513,lb,,
pure-fix-basic-tee,,,,,,,,M,,Charcoal,,,Clothing : Tees : Tshirt - Mens Crew - PF Wing : Tshirt - Mens Crew - PF Wing - Charcoal - M,226.977621948,shopify,42,deny,manual,20.00,20.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/Pure-Fix_Wing-Tee_Black_WEB.jpg?v=1580483513,lb,,
pure-fix-basic-tee,,,,,,,,L,,Grey,,,Tshirt - Mens Crew - PF Wing - Lt. Grey - L,226.977621948,shopify,36,deny,manual,25.00,20.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/shirt_1.png?v=1580483513,lb,,
pure-fix-basic-tee,,,,,,,,L,,Charcoal,,,Clothing : Tees : Tshirt - Mens Crew - PF Wing : Tshirt - Mens Crew - PF Wing - Charcoal - L,226.977621948,shopify,43,deny,manual,25.00,20.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/Pure-Fix_Wing-Tee_Black_WEB.jpg?v=1580483513,lb,,
pure-fix-basic-tee,,,,,,,,XL,,Grey,,,Tshirt - Mens Crew - PF Wing - Lt. Grey - XL,226.977621948,shopify,23,deny,manual,30.00,20.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/shirt_1.png?v=1580483513,lb,,
pure-fix-basic-tee,,,,,,,,XL,,Charcoal,,,Clothing : Tees : Tshirt - Mens Crew - PF Wing : Tshirt - Mens Crew - PF Wing - Charcoal - XL,226.977621948,shopify,23,deny,manual,30.00,20.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/Pure-Fix_Wing-Tee_Black_WEB.jpg?v=1580483513,lb,,
copy-of-pure-fix-1940s-zip-hoodie,Pure Fix 1940's Zip Hoodie,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p class=""p1"">Nothing is as classic as the hoodie.  And to match the classic style, we added our classic Pure Fix logo.  These are printed on American Apparel 100% cotton, guaranteed to keep you warm and riding in style, day or night.</p>",Pure Fix Cycles,Apparel,"1940S, Accessories, Apparel, Black, Clothes, Sweatshirt, Sweatshirts",true,Size,S,Color,Grey,,,Hoody - PF Face Zip - Grey - S,226.977621948,shopify,0,deny,manual,32.00,40.00,true,true,"",https://cdn.shopify.com/s/files/1/0319/6236/6084/products/hoodie_1201.jpg?v=1580483509,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/hoodie_1201.jpg?v=1580483509,lb,,
copy-of-pure-fix-1940s-zip-hoodie,,,,,,,,M,,Grey,,,Hoody - PF Face Zip - Grey - M,226.977621948,shopify,0,deny,manual,32.00,40.00,true,true,"",https://cdn.shopify.com/s/files/1/0319/6236/6084/products/hoodie_back_1201.jpg?v=1580483509,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/hoodie_1201.jpg?v=1580483509,lb,,
copy-of-pure-fix-1940s-zip-hoodie,,,,,,,,L,,Grey,,,Hoody - PF Face Zip - Grey - L,226.977621948,shopify,0,deny,manual,32.00,40.00,true,true,"",https://cdn.shopify.com/s/files/1/0319/6236/6084/products/hoodie_closeup_1201.jpg?v=1580483509,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/hoodie_1201.jpg?v=1580483509,lb,,
copy-of-pure-fix-1940s-zip-hoodie,,,,,,,,XL,,Grey,,,Hoody - PF Face Zip - Grey - XL,226.977621948,shopify,0,deny,manual,32.00,40.00,true,true,"",https://cdn.shopify.com/s/files/1/0319/6236/6084/products/hoodielifestyle3.jpg?v=1580483509,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0319/6236/6084/products/hoodie_1201.jpg?v=1580483509,lb,,
copy-of-pure-fix-1940s-zip-hoodie,,,,,,,,S,,Black,,,Hoody - PF Face Zip - Blk - S,226.977621948,shopify,21,deny,manual,32.00,40.00,true,true,"",https://cdn.shopify.com/s/files/1/0319/6236/6084/products/hoodielifestyle4.jpg?v=1580483509,5,,,,,,,,,,,,,,,,,,,lb,,
copy-of-pure-fix-1940s-zip-hoodie,,,,,,,,M,,Black,,,Hoody - PF Face Zip - Blk - M,226.977621948,shopify,44,deny,manual,32.00,40.00,true,true,"",https://cdn.shopify.com/s/files/1/0319/6236/6084/products/hoodie-speck-1.jpg?v=1580483509,6,,,,,,,,,,,,,,,,,,,lb,,
copy-of-pure-fix-1940s-zip-hoodie,,,,,,,,L,,Black,,,Hoody - PF Face Zip - Blk - L,226.977621948,shopify,41,deny,manual,32.00,40.00,true,true,"",https://cdn.shopify.com/s/files/1/0319/6236/6084/products/hoodie-speck-3.jpg?v=1580483509,7,,,,,,,,,,,,,,,,,,,lb,,
copy-of-pure-fix-1940s-zip-hoodie,,,,,,,,XL,,Black,,,Hoody - PF Face Zip - Blk - XL,226.977621948,shopify,21,deny,manual,32.00,40.00,true,true,"",https://cdn.shopify.com/s/files/1/0319/6236/6084/products/hoodie-speck-2.jpg?v=1580483509,8,,,,,,,,,,,,,,,,,,,lb,,
